_fixture_id,player_id,alt_id,name,player_team,_player_team_abbr,_player_team_name,opponent_team,_opponent_team_abbr,_opponent_team_name,match_difficulty,was_home_match,player_team_goals,opponent_team_goals,player_team_total_goals,opponent_team_total_goals,player_team_relavent_avg_goals,opponent_team_relavent_avg_goals,player_team_avg_goals,opponent_team_avg_goals,played_minutes,goal_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,team_selected,points
63,105,41328,César Azpilicueta,6,CHE,Chelsea,4,BHA,Brighton,4,1,2,0,16,8,1.4,0,3.2,1.6,1,0,0,1,0,0,0,0,0,0,0,1,28,22.8,12.1,4.0,3.9,414252,7
78,105,41328,César Azpilicueta,6,CHE,Chelsea,16,SOU,Southampton,4,0,4,1,19,14,1.6666666666666667,0,3.1666666666666665,2.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,8,9.8,2.2,0.0,1.2,425472,2
83,105,41328,César Azpilicueta,6,CHE,Chelsea,13,NEW,Newcastle,4,1,1,0,20,18,1.2857142857142858,0,2.857142857142857,2.5714285714285716,1,0,0,1,0,0,0,0,0,0,0,0,23,14.2,5.3,4.0,2.4,428043,6
93,105,41328,César Azpilicueta,6,CHE,Chelsea,5,BUR,Burnley,4,0,4,2,22,16,1.375,0,2.75,2,1,0,0,0,2,0,0,0,0,0,0,0,19,18.2,13.2,4.0,3.5,434369,1
109,105,41328,César Azpilicueta,6,CHE,Chelsea,18,WAT,Watford,4,0,2,1,26,11,1.6666666666666667,0,2.888888888888889,1.2222222222222223,1,0,0,0,1,0,0,0,0,0,0,0,12,18.6,8.0,8.0,3.5,432864,2
112,105,41328,César Azpilicueta,6,CHE,Chelsea,7,CRY,Crystal Palace,4,1,2,0,28,13,1.1,0,2.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,435726,0
127,105,41328,César Azpilicueta,6,CHE,Chelsea,11,MCI,Man City,4,0,1,2,30,38,1.5454545454545454,0,2.727272727272727,3.4545454545454546,1,0,0,0,2,0,0,0,0,0,0,0,21,32.8,13.3,2.0,4.8,399056,1
132,105,41328,César Azpilicueta,6,CHE,Chelsea,19,WHU,West Ham,4,1,0,1,31,26,1.0833333333333333,0,2.5833333333333335,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,395049,0
147,105,41328,César Azpilicueta,6,CHE,Chelsea,2,AVL,Aston Villa,4,1,2,1,31,27,1,0,2.3846153846153846,2.076923076923077,1,0,0,0,1,0,0,0,0,0,0,0,10,26.4,34.6,6.0,6.7,379107,2
154,105,41328,César Azpilicueta,6,CHE,Chelsea,8,EVE,Everton,4,0,1,3,33,38,1.2857142857142858,0,2.357142857142857,2.7142857142857144,1,0,0,0,3,0,0,0,0,0,0,0,14,35.0,33.1,25.0,9.3,370496,1
10,106,41270,David Luiz,1,ARS,Arsenal,13,NEW,Newcastle,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,514779,0
11,106,41270,David Luiz,1,ARS,Arsenal,5,BUR,Burnley,4,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,13,31.8,4.1,0.0,3.6,526000,1
24,106,41270,David Luiz,1,ARS,Arsenal,10,LIV,Liverpool,4,0,1,3,5,3,3,0,5,3,1,0,0,0,3,0,0,0,1,0,0,0,10,25.0,0.7,1.0,2.7,488076,0
31,106,41270,David Luiz,1,ARS,Arsenal,17,TOT,Spurs,4,1,2,2,6,4,1,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,13,15.2,1.0,2.0,1.8,435597,1
49,106,41270,David Luiz,1,ARS,Arsenal,18,WAT,Watford,2,0,2,2,8,3,1.3333333333333333,0,2.6666666666666665,1,1,0,0,0,2,0,0,0,0,0,0,0,12,15.8,3.3,0.0,1.9,412694,1
51,106,41270,David Luiz,1,ARS,Arsenal,2,AVL,Aston Villa,4,1,3,2,10,6,1,0,2.5,1.5,1,0,0,0,2,0,0,0,0,0,0,0,15,23.2,0.8,13.0,3.7,396539,1
67,106,41270,David Luiz,1,ARS,Arsenal,12,MUN,Man Utd,4,0,1,1,13,17,1.2,0,2.6,3.4,1,0,0,0,1,0,0,0,0,0,0,0,14,30.6,7.1,10.0,4.8,371083,2
71,106,41270,David Luiz,1,ARS,Arsenal,3,BOU,AFC Bournemouth,3,1,1,0,16,17,1.5,0,2.6666666666666665,2.8333333333333335,1,1,0,1,0,0,0,0,0,0,0,3,39,41.2,3.4,17.0,6.2,364462,15
88,106,41270,David Luiz,1,ARS,Arsenal,15,SHU,Sheffield Utd,3,0,0,1,17,9,1,0,2.4285714285714284,1.2857142857142858,1,0,0,0,1,0,0,0,0,0,0,0,13,14.8,4.1,0.0,1.9,394485,2
91,106,41270,David Luiz,1,ARS,Arsenal,7,CRY,Crystal Palace,2,1,2,2,18,10,1.375,0,2.25,1.25,1,1,0,0,2,0,0,0,0,0,0,0,26,54.4,0.5,50.0,10.5,398701,7
101,106,41270,David Luiz,1,ARS,Arsenal,20,WOL,Wolves,3,1,1,1,22,26,1.4444444444444444,0,2.4444444444444446,2.888888888888889,1,0,0,0,1,0,0,0,0,0,0,0,13,24.6,7.6,0.0,3.2,424688,2
113,106,41270,David Luiz,1,ARS,Arsenal,9,LEI,Leicester,4,0,0,2,23,39,0.9,0,2.3,3.9,1,0,0,0,2,0,0,0,0,0,0,0,10,10.2,16.8,1.0,2.8,421640,1
121,106,41270,David Luiz,1,ARS,Arsenal,16,SOU,Southampton,2,1,2,2,24,29,1.3636363636363635,0,2.1818181818181817,2.6363636363636362,1,0,0,0,2,0,0,0,0,0,0,0,16,26.4,1.0,4.0,3.1,423106,1
137,106,41270,David Luiz,1,ARS,Arsenal,14,NOR,Norwich,2,0,2,2,26,20,0.75,0,2.1666666666666665,1.6666666666666667,1,0,0,0,2,0,0,0,0,0,0,0,15,21.0,4.8,18.0,4.4,395421,1
141,106,41270,David Luiz,1,ARS,Arsenal,4,BHA,Brighton,3,1,1,2,28,28,1.3076923076923077,0,2.1538461538461537,2.1538461538461537,1,0,0,0,2,0,0,0,1,0,0,0,8,18.4,0.3,7.0,2.6,386008,0
160,106,41270,David Luiz,1,ARS,Arsenal,19,WHU,West Ham,2,0,3,1,29,27,0.7857142857142857,0,2.0714285714285716,1.9285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,375469,0
9,107,109533,Emerson,6,CHE,Chelsea,12,MUN,Man Utd,4,0,0,4,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,23.2,19.7,47.0,9.0,45795,0
14,107,109533,Emerson,6,CHE,Chelsea,9,LEI,Leicester,4,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17,27.8,22.0,2.0,5.2,97486,2
26,107,109533,Emerson,6,CHE,Chelsea,14,NOR,Norwich,4,0,3,2,2,5,1,0,2,5,1,0,0,0,2,0,0,0,0,0,0,0,31,38.2,53.7,25.0,11.7,135966,1
33,107,109533,Emerson,6,CHE,Chelsea,15,SHU,Sheffield Utd,4,1,2,2,6,3,1,0,3,1.5,1,0,0,0,2,0,0,0,0,0,0,0,15,13.2,3.4,0.0,1.7,185442,1
50,107,109533,Emerson,6,CHE,Chelsea,20,WOL,Wolves,4,0,5,2,12,9,2.6666666666666665,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,139026,0
53,107,109533,Emerson,6,CHE,Chelsea,10,LIV,Liverpool,4,1,1,2,14,22,1.25,0,3.5,5.5,0.5,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,95258,1
63,107,109533,Emerson,6,CHE,Chelsea,4,BHA,Brighton,4,1,2,0,16,8,1.4,0,3.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,73227,0
78,107,109533,Emerson,6,CHE,Chelsea,16,SOU,Southampton,4,0,4,1,19,14,1.6666666666666667,0,3.1666666666666665,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62650,0
83,107,109533,Emerson,6,CHE,Chelsea,13,NEW,Newcastle,4,1,1,0,20,18,1.2857142857142858,0,2.857142857142857,2.5714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57248,0
93,107,109533,Emerson,6,CHE,Chelsea,5,BUR,Burnley,4,0,4,2,22,16,1.375,0,2.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56164,0
109,107,109533,Emerson,6,CHE,Chelsea,18,WAT,Watford,4,0,2,1,26,11,1.6666666666666667,0,2.888888888888889,1.2222222222222223,1,0,0,0,1,0,0,0,0,0,0,0,18,14.6,26.4,0.0,4.1,55545,2
112,107,109533,Emerson,6,CHE,Chelsea,7,CRY,Crystal Palace,4,1,2,0,28,13,1.1,0,2.8,1.3,1,0,0,1,0,0,0,0,1,0,0,0,19,6.0,13.3,7.0,2.6,59949,5
127,107,109533,Emerson,6,CHE,Chelsea,11,MCI,Man City,4,0,1,2,30,38,1.5454545454545454,0,2.727272727272727,3.4545454545454546,0.5,0,0,0,2,0,0,0,0,0,0,0,9,15.4,7.1,19.0,4.2,61179,0
132,107,109533,Emerson,6,CHE,Chelsea,19,WHU,West Ham,4,1,0,1,31,26,1.0833333333333333,0,2.5833333333333335,2.1666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,19,24.6,42.3,14.0,8.1,62913,2
147,107,109533,Emerson,6,CHE,Chelsea,2,AVL,Aston Villa,4,1,2,1,31,27,1,0,2.3846153846153846,2.076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63596,0
154,107,109533,Emerson,6,CHE,Chelsea,8,EVE,Everton,4,0,1,3,33,38,1.2857142857142858,0,2.357142857142857,2.7142857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62514,0
9,108,135363,Andreas Christensen,6,CHE,Chelsea,12,MUN,Man Utd,4,0,0,4,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,16,23.4,1.6,2.0,2.7,52353,0
14,108,135363,Andreas Christensen,6,CHE,Chelsea,9,LEI,Leicester,4,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17,19.6,0.2,0.0,2.0,66648,2
26,108,135363,Andreas Christensen,6,CHE,Chelsea,14,NOR,Norwich,4,0,3,2,2,5,1,0,2,5,1,0,0,0,2,0,0,0,0,0,0,0,11,18.0,0.8,17.0,3.6,76679,1
33,108,135363,Andreas Christensen,6,CHE,Chelsea,15,SHU,Sheffield Utd,4,1,2,2,6,3,1,0,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,89847,0
50,108,135363,Andreas Christensen,6,CHE,Chelsea,20,WOL,Wolves,4,0,5,2,12,9,2.6666666666666665,0,4,3,1,0,0,0,2,0,0,0,1,0,0,0,15,22.6,0.3,0.0,2.3,77756,0
53,108,135363,Andreas Christensen,6,CHE,Chelsea,10,LIV,Liverpool,4,1,1,2,14,22,1.25,0,3.5,5.5,0.5,0,0,0,2,0,0,0,0,0,0,0,7,8.0,13.3,0.0,2.1,71993,0
63,108,135363,Andreas Christensen,6,CHE,Chelsea,4,BHA,Brighton,4,1,2,0,16,8,1.4,0,3.2,1.6,1,0,0,1,0,0,0,0,1,0,0,0,22,18.8,0.9,0.0,2.0,62489,5
78,108,135363,Andreas Christensen,6,CHE,Chelsea,16,SOU,Southampton,4,0,4,1,19,14,1.6666666666666667,0,3.1666666666666665,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65843,0
83,108,135363,Andreas Christensen,6,CHE,Chelsea,13,NEW,Newcastle,4,1,1,0,20,18,1.2857142857142858,0,2.857142857142857,2.5714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56630,0
93,108,135363,Andreas Christensen,6,CHE,Chelsea,5,BUR,Burnley,4,0,4,2,22,16,1.375,0,2.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50515,0
109,108,135363,Andreas Christensen,6,CHE,Chelsea,18,WAT,Watford,4,0,2,1,26,11,1.6666666666666667,0,2.888888888888889,1.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45760,0
112,108,135363,Andreas Christensen,6,CHE,Chelsea,7,CRY,Crystal Palace,4,1,2,0,28,13,1.1,0,2.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44338,0
127,108,135363,Andreas Christensen,6,CHE,Chelsea,11,MCI,Man City,4,0,1,2,30,38,1.5454545454545454,0,2.727272727272727,3.4545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43441,0
132,108,135363,Andreas Christensen,6,CHE,Chelsea,19,WHU,West Ham,4,1,0,1,31,26,1.0833333333333333,0,2.5833333333333335,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43013,0
147,108,135363,Andreas Christensen,6,CHE,Chelsea,2,AVL,Aston Villa,4,1,2,1,31,27,1,0,2.3846153846153846,2.076923076923077,1,0,0,0,1,0,0,0,0,0,0,0,20,19.0,0.5,0.0,2.0,42626,2
154,108,135363,Andreas Christensen,6,CHE,Chelsea,8,EVE,Everton,4,0,1,3,33,38,1.2857142857142858,0,2.357142857142857,2.7142857142857144,1,0,0,0,3,0,0,0,0,0,0,0,13,15.6,0.7,19.0,3.5,42608,1
9,109,105700,Davide Zappacosta,6,CHE,Chelsea,12,MUN,Man Utd,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27445,0
14,109,105700,Davide Zappacosta,6,CHE,Chelsea,9,LEI,Leicester,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,31217,0
26,109,105700,Davide Zappacosta,6,CHE,Chelsea,14,NOR,Norwich,4,0,3,2,2,5,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,25600,0
33,109,105700,Davide Zappacosta,6,CHE,Chelsea,15,SHU,Sheffield Utd,4,1,2,2,6,3,1,0,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,19038,0
50,109,105700,Davide Zappacosta,6,CHE,Chelsea,20,WOL,Wolves,4,0,5,2,12,9,2.6666666666666665,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16314,0
53,109,105700,Davide Zappacosta,6,CHE,Chelsea,10,LIV,Liverpool,4,1,1,2,14,22,1.25,0,3.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15384,0
63,109,105700,Davide Zappacosta,6,CHE,Chelsea,4,BHA,Brighton,4,1,2,0,16,8,1.4,0,3.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14358,0
78,109,105700,Davide Zappacosta,6,CHE,Chelsea,16,SOU,Southampton,4,0,4,1,19,14,1.6666666666666667,0,3.1666666666666665,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13874,0
83,109,105700,Davide Zappacosta,6,CHE,Chelsea,13,NEW,Newcastle,4,1,1,0,20,18,1.2857142857142858,0,2.857142857142857,2.5714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13430,0
93,109,105700,Davide Zappacosta,6,CHE,Chelsea,5,BUR,Burnley,4,0,4,2,22,16,1.375,0,2.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13229,0
109,109,105700,Davide Zappacosta,6,CHE,Chelsea,18,WAT,Watford,4,0,2,1,26,11,1.6666666666666667,0,2.888888888888889,1.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12989,0
112,109,105700,Davide Zappacosta,6,CHE,Chelsea,7,CRY,Crystal Palace,4,1,2,0,28,13,1.1,0,2.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12804,0
127,109,105700,Davide Zappacosta,6,CHE,Chelsea,11,MCI,Man City,4,0,1,2,30,38,1.5454545454545454,0,2.727272727272727,3.4545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12565,0
132,109,105700,Davide Zappacosta,6,CHE,Chelsea,19,WHU,West Ham,4,1,0,1,31,26,1.0833333333333333,0,2.5833333333333335,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12446,0
147,109,105700,Davide Zappacosta,6,CHE,Chelsea,2,AVL,Aston Villa,4,1,2,1,31,27,1,0,2.3846153846153846,2.076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12367,0
154,109,105700,Davide Zappacosta,6,CHE,Chelsea,8,EVE,Everton,4,0,1,3,33,38,1.2857142857142858,0,2.357142857142857,2.7142857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12288,0
10,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,13,NEW,Newcastle,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,25,37.4,6.5,106.0,15.0,1474313,6
11,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,5,BUR,Burnley,4,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,25,42.2,18.9,33.0,9.4,1793344,6
24,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,10,LIV,Liverpool,4,0,1,3,5,3,3,0,5,3,1,0,1,0,3,0,0,0,0,0,0,0,17,7.0,25.3,23.0,5.5,1573634,5
31,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,17,TOT,Spurs,4,1,2,2,6,4,1,0,3,2,1,1,0,0,2,0,0,0,0,0,0,3,35,47.8,26.6,53.0,12.7,1499754,9
49,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,18,WAT,Watford,2,0,2,2,8,3,1.3333333333333333,0,2.6666666666666665,1,1,2,0,0,2,0,0,0,0,0,0,3,54,69.2,2.2,44.0,11.5,1468857,13
51,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,2,AVL,Aston Villa,4,1,3,2,10,6,1,0,2.5,1.5,1,1,0,0,2,0,0,0,1,0,0,0,26,34.6,1.6,59.0,9.5,1618723,5
67,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,12,MUN,Man Utd,4,0,1,1,13,17,1.2,0,2.6,3.4,1,1,0,0,1,0,0,0,0,0,0,3,33,42.2,25.7,19.0,8.7,1587257,9
71,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,3,BOU,AFC Bournemouth,3,1,1,0,16,17,1.5,0,2.6666666666666665,2.8333333333333335,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,12.8,47.0,6.1,1829633,2
88,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,15,SHU,Sheffield Utd,3,0,0,1,17,9,1,0,2.4285714285714284,1.2857142857142858,1,0,0,0,1,0,0,0,0,0,0,0,7,3.6,4.7,8.0,1.6,1970131,2
91,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,7,CRY,Crystal Palace,2,1,2,2,18,10,1.375,0,2.25,1.25,1,0,0,0,2,0,0,0,0,0,0,0,5,1.0,12.4,11.0,2.4,2024573,2
101,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,20,WOL,Wolves,3,1,1,1,22,26,1.4444444444444444,0,2.4444444444444446,2.888888888888889,1,1,0,0,1,0,0,0,0,0,0,2,27,39.6,10.6,39.0,8.9,1860399,8
113,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,9,LEI,Leicester,4,0,0,2,23,39,0.9,0,2.3,3.9,1,0,0,0,2,0,0,0,0,0,0,0,10,11.4,30.3,22.0,6.4,1811963,2
121,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,16,SOU,Southampton,2,1,2,2,24,29,1.3636363636363635,0,2.1818181818181817,2.6363636363636362,1,0,1,0,2,0,0,0,0,0,0,0,10,10.6,11.1,37.0,5.9,1743921,5
137,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,14,NOR,Norwich,2,0,2,2,26,20,0.75,0,2.1666666666666665,1.6666666666666667,1,2,0,0,2,0,0,0,0,0,0,3,58,78.6,22.3,50.0,15.1,1605491,13
141,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,4,BHA,Brighton,3,1,1,2,28,28,1.3076923076923077,0,2.1538461538461537,2.1538461538461537,1,0,0,0,2,0,0,0,0,0,0,0,10,7.2,21.3,24.0,5.3,1701355,2
160,11,54694,Pierre-Emerick Aubameyang,1,ARS,Arsenal,19,WHU,West Ham,2,0,3,1,29,27,0.7857142857142857,0,2.0714285714285716,1.9285714285714286,1,1,1,0,1,0,0,0,0,0,0,3,44,53.8,26.1,44.0,12.4,1560111,12
9,110,44346,Olivier Giroud,6,CHE,Chelsea,12,MUN,Man Utd,4,0,0,4,0,0,0,0,0,0,0.5,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0.6,0.0,0.0,130453,1
14,110,44346,Olivier Giroud,6,CHE,Chelsea,9,LEI,Leicester,4,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,12.4,33.8,21.0,6.7,150385,2
26,110,44346,Olivier Giroud,6,CHE,Chelsea,14,NOR,Norwich,4,0,3,2,2,5,1,0,2,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.4,0.0,1.2,155755,1
33,110,44346,Olivier Giroud,6,CHE,Chelsea,15,SHU,Sheffield Utd,4,1,2,2,6,3,1,0,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,117077,0
50,110,44346,Olivier Giroud,6,CHE,Chelsea,20,WOL,Wolves,4,0,5,2,12,9,2.6666666666666665,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,99003,0
53,110,44346,Olivier Giroud,6,CHE,Chelsea,10,LIV,Liverpool,4,1,1,2,14,22,1.25,0,3.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90571,0
63,110,44346,Olivier Giroud,6,CHE,Chelsea,4,BHA,Brighton,4,1,2,0,16,8,1.4,0,3.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,83787,0
78,110,44346,Olivier Giroud,6,CHE,Chelsea,16,SOU,Southampton,4,0,4,1,19,14,1.6666666666666667,0,3.1666666666666665,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79594,0
83,110,44346,Olivier Giroud,6,CHE,Chelsea,13,NEW,Newcastle,4,1,1,0,20,18,1.2857142857142858,0,2.857142857142857,2.5714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,78856,0
93,110,44346,Olivier Giroud,6,CHE,Chelsea,5,BUR,Burnley,4,0,4,2,22,16,1.375,0,2.75,2,0.5,0,0,0,2,0,0,0,0,0,0,0,2,0.0,4.9,4.0,0.9,78552,1
109,110,44346,Olivier Giroud,6,CHE,Chelsea,18,WAT,Watford,4,0,2,1,26,11,1.6666666666666667,0,2.888888888888889,1.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,77905,0
112,110,44346,Olivier Giroud,6,CHE,Chelsea,7,CRY,Crystal Palace,4,1,2,0,28,13,1.1,0,2.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,77155,0
127,110,44346,Olivier Giroud,6,CHE,Chelsea,11,MCI,Man City,4,0,1,2,30,38,1.5454545454545454,0,2.727272727272727,3.4545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76554,0
132,110,44346,Olivier Giroud,6,CHE,Chelsea,19,WHU,West Ham,4,1,0,1,31,26,1.0833333333333333,0,2.5833333333333335,2.1666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,1,2.2,3.9,39.0,4.5,77720,2
147,110,44346,Olivier Giroud,6,CHE,Chelsea,2,AVL,Aston Villa,4,1,2,1,31,27,1,0,2.3846153846153846,2.076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79165,0
154,110,44346,Olivier Giroud,6,CHE,Chelsea,8,EVE,Everton,4,0,1,3,33,38,1.2857142857142858,0,2.357142857142857,2.7142857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,77357,0
9,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,12,MUN,Man Utd,4,0,0,4,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,9,7.0,0.0,0.0,0.7,282338,0
14,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,9,LEI,Leicester,4,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,18,23.0,0.0,0.0,2.3,348004,2
26,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,14,NOR,Norwich,4,0,3,2,2,5,1,0,2,5,1,0,0,0,2,0,0,0,0,0,3,0,14,24.0,0.0,0.0,2.4,354050,2
33,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,15,SHU,Sheffield Utd,4,1,2,2,6,3,1,0,3,1.5,1,0,0,0,2,0,0,0,0,0,2,0,19,10.2,0.0,0.0,1.0,365386,1
50,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,20,WOL,Wolves,4,0,5,2,12,9,2.6666666666666665,0,4,3,1,0,0,0,2,0,0,0,0,0,3,0,18,27.2,0.0,0.0,2.7,334228,2
53,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,10,LIV,Liverpool,4,1,1,2,14,22,1.25,0,3.5,5.5,1,0,0,0,2,0,0,0,0,0,1,0,10,11.6,0.0,0.0,1.2,318926,1
63,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,4,BHA,Brighton,4,1,2,0,16,8,1.4,0,3.2,1.6,1,0,0,1,0,0,0,0,0,0,1,0,23,18.0,0.0,0.0,1.8,330387,6
78,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,16,SOU,Southampton,4,0,4,1,19,14,1.6666666666666667,0,3.1666666666666665,2.3333333333333335,1,0,0,0,1,0,0,0,0,0,1,0,10,7.6,0.0,0.0,0.8,341347,2
83,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,13,NEW,Newcastle,4,1,1,0,20,18,1.2857142857142858,0,2.857142857142857,2.5714285714285716,1,0,0,1,0,0,0,0,0,0,0,0,20,2.8,0.0,0.0,0.3,388159,6
93,111,109745,Kepa Arrizabalaga,6,CHE,Chelsea,5,BUR,Burnley,4,0,4,2,22,16,1.375,0,2.75,2,1,0,0,0,2,0,0,0,0,0,3,0,14,24.2,0.0,0.0,2.4,392397,2
