_fixture_id,player_id,alt_id,name,player_team,_player_team_abbr,_player_team_name,opponent_team,_opponent_team_abbr,_opponent_team_name,match_difficulty,was_home_match,player_team_goals,opponent_team_goals,player_team_total_goals,opponent_team_total_goals,player_team_relavent_avg_goals,opponent_team_relavent_avg_goals,player_team_avg_goals,opponent_team_avg_goals,played_minutes,avg_goal_scored,avg_assists,avg_clean_sheets,avg_goals_conceded,avg_own_goals,avg_penalties_saved,avg_penalties_missed,total_yellow_cards,total_red_cards,avg_saves,avg_bonus,avg_bps,ict_index_score_prev_match,team_selected,avg_points_per_minute,points
155,237,6744,Lee Grant,12,MUN,Man Utd,11,MCI,Man City,4,0,2,1,23,43,1.143,3,1.438,2.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7295,0,0
9,238,74208,Paul Pogba,12,MUN,Man Utd,6,CHE,Chelsea,4,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,360078,0,9
20,238,74208,Paul Pogba,12,MUN,Man Utd,20,WOL,Wolves,4,0,1,1,4,0,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,30,9.7,635071,0.1,0
25,238,74208,Paul Pogba,12,MUN,Man Utd,7,CRY,Crystal Palace,4,1,1,2,5,0,4,0,1.667,0,1,0,1,0.5,0.5,0,0,0.5,0,0,0,0,17,6.1,624081,0.05,2
39,238,74208,Paul Pogba,12,MUN,Man Utd,16,SOU,Southampton,2,0,1,1,6,3,1,1,1.5,0.75,1,0,0.667,0.333,1,0,0,0.333,0,0,0,0,13.333,6.0,567832,0.041,2
45,238,74208,Paul Pogba,12,MUN,Man Utd,9,LEI,Leicester,4,1,1,0,7,6,2.5,1.5,1.4,1.2,0,0,0.5,0.25,1,0,0,0.25,0,0,0,0,14,6.5,378842,0.036,0
60,238,74208,Paul Pogba,12,MUN,Man Utd,19,WHU,West Ham,4,0,0,2,8,6,1,1,1.333,1,0,0,0.5,0.25,1,0,0,0.25,0,0,0,0,14,6.5,323061,0.036,0
67,238,74208,Paul Pogba,12,MUN,Man Utd,1,ARS,Arsenal,4,1,1,1,8,11,2,1.333,1.143,1.571,1,0,0.5,0.25,1,0,0,0.25,0,0,0,0,14,6.5,289044,0.036,2
76,238,74208,Paul Pogba,12,MUN,Man Utd,13,NEW,Newcastle,4,0,0,1,9,4,0.667,0.333,1.125,0.5,0,0,0.4,0.2,1,0,0,0.2,0,0,0,0,13.4,5.1,274375,0.033,0
87,238,74208,Paul Pogba,12,MUN,Man Utd,10,LIV,Liverpool,4,1,1,1,9,20,1.75,2,1,2.222,0,0,0.4,0.2,1,0,0,0.2,0,0,0,0,13.4,5.1,256481,0.033,0
97,238,74208,Paul Pogba,12,MUN,Man Utd,14,NOR,Norwich,4,0,3,1,10,10,0.5,2.25,1,1,0,0,0.4,0.2,1,0,0,0.2,0,0,0,0,13.4,5.1,248907,0.033,0
103,238,74208,Paul Pogba,12,MUN,Man Utd,3,BOU,AFC Bournemouth,4,0,0,1,13,13,1,1.4,1.182,1.182,0,0,0.4,0.2,1,0,0,0.2,0,0,0,0,13.4,5.1,236304,0.033,0
115,238,74208,Paul Pogba,12,MUN,Man Utd,4,BHA,Brighton,4,1,3,1,13,14,1.6,0.8,1.083,1.167,0,0,0.4,0.2,1,0,0,0.2,0,0,0,0,13.4,5.1,231173,0.033,0
128,238,74208,Paul Pogba,12,MUN,Man Utd,15,SHU,Sheffield Utd,4,0,3,3,16,13,0.833,1,1.231,1,0,0,0.4,0.2,1,0,0,0.2,0,0,0,0,13.4,5.1,225857,0.033,0
135,238,74208,Paul Pogba,12,MUN,Man Utd,2,AVL,Aston Villa,4,1,2,2,19,19,1.833,1.5,1.357,1.357,0,0,0.4,0.2,1,0,0,0.2,0,0,0,0,13.4,5.1,223326,0.033,0
144,238,74208,Paul Pogba,12,MUN,Man Utd,17,TOT,Spurs,4,1,2,1,21,24,1.857,1.429,1.4,1.6,0,0,0.4,0.2,1,0,0,0.2,0,0,0,0,13.4,5.1,222194,0.033,0
155,238,74208,Paul Pogba,12,MUN,Man Utd,11,MCI,Man City,4,0,2,1,23,43,1.143,3,1.438,2.688,0,0,0.4,0.2,1,0,0,0.2,0,0,0,0,13.4,5.1,220519,0.033,0
9,239,148225,Anthony Martial,12,MUN,Man Utd,6,CHE,Chelsea,4,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,327361,0,7
20,239,148225,Anthony Martial,12,MUN,Man Utd,20,WOL,Wolves,4,0,1,1,4,0,0,0,2,0,1,1,0,1,0,0,0,0,1,0,0,0,19,12.9,619935,0.078,7
25,239,148225,Anthony Martial,12,MUN,Man Utd,7,CRY,Crystal Palace,4,1,1,2,5,0,4,0,1.667,0,1,1,0,0.5,0.5,0,0,0,1,0,0,0,19.5,7.1,1173198,0.078,5
39,239,148225,Anthony Martial,12,MUN,Man Utd,16,SOU,Southampton,2,0,1,1,6,3,1,1,1.5,0.75,0,0.667,0.333,0.333,1,0,0,0,1,0,0,0,16.333,6.5,680768,0.07,0
45,239,148225,Anthony Martial,12,MUN,Man Utd,9,LEI,Leicester,4,1,1,0,7,6,2.5,1.5,1.4,1.2,0,0.667,0.333,0.333,1,0,0,0,1,0,0,0,16.333,6.5,402017,0.07,0
60,239,148225,Anthony Martial,12,MUN,Man Utd,19,WHU,West Ham,4,0,0,2,8,6,1,1,1.333,1,0,0.667,0.333,0.333,1,0,0,0,1,0,0,0,16.333,6.5,320989,0.07,0
67,239,148225,Anthony Martial,12,MUN,Man Utd,1,ARS,Arsenal,4,1,1,1,8,11,2,1.333,1.143,1.571,0,0.667,0.333,0.333,1,0,0,0,1,0,0,0,16.333,6.5,257714,0.07,0
76,239,148225,Anthony Martial,12,MUN,Man Utd,13,NEW,Newcastle,4,0,0,1,9,4,0.667,0.333,1.125,0.5,0,0.667,0.333,0.333,1,0,0,0,1,0,0,0,16.333,6.5,219426,0.07,0
87,239,148225,Anthony Martial,12,MUN,Man Utd,10,LIV,Liverpool,4,1,1,1,9,20,1.75,2,1,2.222,0.5,0.667,0.333,0.333,1,0,0,0,1,0,0,0,16.333,6.5,208094,0.07,1
97,239,148225,Anthony Martial,12,MUN,Man Utd,14,NOR,Norwich,4,0,3,1,10,10,0.5,2.25,1,1,1,0.5,0.25,0.25,1,0,0,0,1,0,0,0,13,0.1,261598,0.072,6
103,239,148225,Anthony Martial,12,MUN,Man Utd,3,BOU,AFC Bournemouth,4,0,0,1,13,13,1,1.4,1.182,1.182,1,0.6,0.2,0.4,0.8,0,0,0.2,1,0,0,0,11.6,17.0,414585,0.074,2
115,239,148225,Anthony Martial,12,MUN,Man Utd,4,BHA,Brighton,4,1,3,1,13,14,1.6,0.8,1.083,1.167,1,0.5,0.167,0.333,0.833,0,0,0.167,1,0,0,0,10,2.0,568782,0.064,10
128,239,148225,Anthony Martial,12,MUN,Man Utd,15,SHU,Sheffield Utd,4,0,3,3,16,13,0.833,1,1.231,1,1,0.429,0.429,0.286,0.857,0,0,0.143,1,0,0,0.286,13.143,13.4,683939,0.072,2
135,239,148225,Anthony Martial,12,MUN,Man Utd,2,AVL,Aston Villa,4,1,2,2,19,19,1.833,1.5,1.357,1.357,1,0.375,0.375,0.25,1,0,0,0.125,1,0,0,0.25,11.75,3.0,655168,0.065,2
144,239,148225,Anthony Martial,12,MUN,Man Utd,17,TOT,Spurs,4,1,2,1,21,24,1.857,1.429,1.4,1.6,0,0.333,0.333,0.222,1.111,0,0,0.111,1,0,0,0.222,10.556,7.0,545207,0.06,0
155,239,148225,Anthony Martial,12,MUN,Man Utd,11,MCI,Man City,4,0,2,1,23,43,1.143,3,1.438,2.688,1,0.333,0.333,0.222,1.111,0,0,0.111,1,0,0,0.222,10.556,7.0,349040,0.06,10
6,24,47390,Neil Taylor,2,AVL,Aston Villa,17,TOT,Spurs,4,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12095,0,1
12,24,47390,Neil Taylor,2,AVL,Aston Villa,3,BOU,AFC Bournemouth,3,1,1,2,1,1,0,0,0.5,0.5,1,0,0,0,3,0,0,0,0,0,0,0,13,2.5,15221,0.011,1
21,24,47390,Neil Taylor,2,AVL,Aston Villa,8,EVE,Everton,3,1,2,0,2,1,1,0,0.667,0.333,1,0,0,0,2.5,0,0,0,0,0,0,0,13.5,5.4,15009,0.011,6
34,24,47390,Neil Taylor,2,AVL,Aston Villa,7,CRY,Crystal Palace,3,0,0,1,4,2,1,0,1,0.5,1,0,0,0.333,1.667,0,0,0,0,0,0,0,16.333,1.2,19823,0.03,1
41,24,47390,Neil Taylor,2,AVL,Aston Villa,19,WHU,West Ham,2,1,0,0,4,6,1.5,2,0.8,1.2,1,0,0,0.25,1.5,0,0,0,1,0,0,0,14.5,1.8,21312,0.025,6
51,24,47390,Neil Taylor,2,AVL,Aston Villa,1,ARS,Arsenal,4,0,2,3,4,8,0.5,2,0.667,1.333,1,0,0,0.4,1.2,0,0,0,1,0,0,0,16,2.1,23150,0.033,1
61,24,47390,Neil Taylor,2,AVL,Aston Villa,5,BUR,Burnley,2,1,2,2,6,8,1,1,0.857,1.143,0.5,0,0,0.333,1.5,0,0,0,1,0,0,0,15.333,1.3,24804,0.03,0
77,24,47390,Neil Taylor,2,AVL,Aston Villa,14,NOR,Norwich,2,0,5,1,8,9,1,2.667,1,1.125,0,0,0,0.286,1.571,0,0,0,1,0,0,0,13.571,0.2,23469,0.028,0
81,24,47390,Neil Taylor,2,AVL,Aston Villa,4,BHA,Brighton,3,1,2,1,13,8,1.25,0.75,1.444,0.889,0,0,0,0.286,1.571,0,0,0,1,0,0,0,13.571,0.2,22904,0.028,0
95,24,47390,Neil Taylor,2,AVL,Aston Villa,11,MCI,Man City,4,0,0,3,15,29,2,3.5,1.5,2.9,0,0,0,0.286,1.571,0,0,0,1,0,0,0,13.571,0.2,21721,0.028,0
102,24,47390,Neil Taylor,2,AVL,Aston Villa,10,LIV,Liverpool,5,1,1,2,15,23,1.4,1.8,1.364,2.091,0,0,0,0.286,1.571,0,0,0,1,0,0,0,13.571,0.2,20609,0.028,0
120,24,47390,Neil Taylor,2,AVL,Aston Villa,20,WOL,Wolves,3,0,1,2,16,14,1.6,1.4,1.333,1.167,0.5,0,0,0.286,1.571,0,0,0,1,0,0,0,13.571,0.2,19789,0.028,1
122,24,47390,Neil Taylor,2,AVL,Aston Villa,13,NEW,Newcastle,3,1,2,0,17,11,1.333,1,1.308,0.846,0,0,0,0.25,1.5,0,0,0,1,0,0,0,12.25,1.1,19511,0.028,0
135,24,47390,Neil Taylor,2,AVL,Aston Villa,12,MUN,Man Utd,4,0,2,2,19,19,1.5,1.833,1.357,1.357,0,0,0,0.25,1.5,0,0,0,1,0,0,0,12.25,1.1,19116,0.028,0
147,24,47390,Neil Taylor,2,AVL,Aston Villa,6,CHE,Chelsea,4,0,1,2,21,28,1.571,1.286,1.4,1.867,0,0,0,0.25,1.5,0,0,0,1,0,0,0,12.25,1.1,18789,0.028,0
151,24,47390,Neil Taylor,2,AVL,Aston Villa,9,LEI,Leicester,4,1,1,4,22,35,1.429,2.429,1.375,2.188,0,0,0,0.25,1.5,0,0,0,1,0,0,0,12.25,1.1,18352,0.028,0
9,240,37265,Alexis Sánchez,12,MUN,Man Utd,6,CHE,Chelsea,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68707,0,0
20,240,37265,Alexis Sánchez,12,MUN,Man Utd,20,WOL,Wolves,4,0,1,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51826,0,0
25,240,37265,Alexis Sánchez,12,MUN,Man Utd,7,CRY,Crystal Palace,4,1,1,2,5,0,4,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43325,0,0
39,240,37265,Alexis Sánchez,12,MUN,Man Utd,16,SOU,Southampton,2,0,1,1,6,3,1,1,1.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37662,0,0
45,240,37265,Alexis Sánchez,12,MUN,Man Utd,9,LEI,Leicester,4,1,1,0,7,6,2.5,1.5,1.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33474,0,0
60,240,37265,Alexis Sánchez,12,MUN,Man Utd,19,WHU,West Ham,4,0,0,2,8,6,1,1,1.333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32325,0,0
67,240,37265,Alexis Sánchez,12,MUN,Man Utd,1,ARS,Arsenal,4,1,1,1,8,11,2,1.333,1.143,1.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31376,0,0
76,240,37265,Alexis Sánchez,12,MUN,Man Utd,13,NEW,Newcastle,4,0,0,1,9,4,0.667,0.333,1.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30754,0,0
87,240,37265,Alexis Sánchez,12,MUN,Man Utd,10,LIV,Liverpool,4,1,1,1,9,20,1.75,2,1,2.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30283,0,0
97,240,37265,Alexis Sánchez,12,MUN,Man Utd,14,NOR,Norwich,4,0,3,1,10,10,0.5,2.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30075,0,0
103,240,37265,Alexis Sánchez,12,MUN,Man Utd,3,BOU,AFC Bournemouth,4,0,0,1,13,13,1,1.4,1.182,1.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29796,0,0
115,240,37265,Alexis Sánchez,12,MUN,Man Utd,4,BHA,Brighton,4,1,3,1,13,14,1.6,0.8,1.083,1.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29609,0,0
128,240,37265,Alexis Sánchez,12,MUN,Man Utd,15,SHU,Sheffield Utd,4,0,3,3,16,13,0.833,1,1.231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29380,0,0
135,240,37265,Alexis Sánchez,12,MUN,Man Utd,2,AVL,Aston Villa,4,1,2,2,19,19,1.833,1.5,1.357,1.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29266,0,0
144,240,37265,Alexis Sánchez,12,MUN,Man Utd,17,TOT,Spurs,4,1,2,1,21,24,1.857,1.429,1.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29213,0,0
155,240,37265,Alexis Sánchez,12,MUN,Man Utd,11,MCI,Man City,4,0,2,1,23,43,1.143,3,1.438,2.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29098,0,0
9,241,109322,Jesse Lingard,12,MUN,Man Utd,6,CHE,Chelsea,4,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77366,0,2
20,241,109322,Jesse Lingard,12,MUN,Man Utd,20,WOL,Wolves,4,0,1,1,4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1.7,106173,0.024,2
25,241,109322,Jesse Lingard,12,MUN,Man Utd,7,CRY,Crystal Palace,4,1,1,2,5,0,4,0,1.667,0,0.5,0,0,0.5,0.5,0,0,0,1,0,0,0,5.5,1.1,102946,0.024,1
39,241,109322,Jesse Lingard,12,MUN,Man Utd,16,SOU,Southampton,2,0,1,1,6,3,1,1,1.5,0.75,0.5,0,0,0.333,0.667,0,0,0,1,0,0,0,4,1.9,93843,0.023,1
45,241,109322,Jesse Lingard,12,MUN,Man Utd,9,LEI,Leicester,4,1,1,0,7,6,2.5,1.5,1.4,1.2,0,0,0,0.25,0.5,0,0,0,1,0,0,0,3.75,2.6,74166,0.025,0
60,241,109322,Jesse Lingard,12,MUN,Man Utd,19,WHU,West Ham,4,0,0,2,8,6,1,1,1.333,1,0.5,0,0,0.25,0.5,0,0,0,1,0,0,0,3.75,2.6,66944,0.025,1
67,241,109322,Jesse Lingard,12,MUN,Man Utd,1,ARS,Arsenal,4,1,1,1,8,11,2,1.333,1.143,1.571,1,0,0,0.2,0.6,0,0,0,1,0,0,0,3.6,1.9,65683,0.026,1
76,241,109322,Jesse Lingard,12,MUN,Man Utd,13,NEW,Newcastle,4,0,0,1,9,4,0.667,0.333,1.125,0.5,0,0,0,0.167,0.667,0,0,0,2,0,0,0,3,1.5,61983,0.023,0
87,241,109322,Jesse Lingard,12,MUN,Man Utd,10,LIV,Liverpool,4,1,1,1,9,20,1.75,2,1,2.222,0,0,0,0.167,0.667,0,0,0,2,0,0,0,3,1.5,56481,0.023,0
97,241,109322,Jesse Lingard,12,MUN,Man Utd,14,NOR,Norwich,4,0,3,1,10,10,0.5,2.25,1,1,0.5,0,0,0.167,0.667,0,0,0,2,0,0,0,3,1.5,55298,0.023,1
103,241,109322,Jesse Lingard,12,MUN,Man Utd,3,BOU,AFC Bournemouth,4,0,0,1,13,13,1,1.4,1.182,1.182,0.5,0,0,0.143,0.714,0,0,0,2,0,0,0,3.857,1.9,55577,0.025,1
115,241,109322,Jesse Lingard,12,MUN,Man Utd,4,BHA,Brighton,4,1,3,1,13,14,1.6,0.8,1.083,1.167,0.5,0,0,0.125,0.625,0,0,0,2,0,0,0,4.125,3.2,55870,0.027,1
128,241,109322,Jesse Lingard,12,MUN,Man Utd,15,SHU,Sheffield Utd,4,0,3,3,16,13,0.833,1,1.231,1,0.5,0,0,0.111,0.556,0,0,0,2,0,0,0,4.333,2.9,56180,0.028,1
135,241,109322,Jesse Lingard,12,MUN,Man Utd,2,AVL,Aston Villa,4,1,2,2,19,19,1.833,1.5,1.357,1.357,0.5,0,0,0.1,0.7,0,0,0,2,0,0,0,4.5,6.3,56170,0.027,1
144,241,109322,Jesse Lingard,12,MUN,Man Utd,17,TOT,Spurs,4,1,2,1,21,24,1.857,1.429,1.4,1.6,1,0,0,0.091,0.636,0,0,0,2,0,0,0,4.455,2.4,55904,0.028,2
155,241,109322,Jesse Lingard,12,MUN,Man Utd,11,MCI,Man City,4,0,2,1,23,43,1.143,3,1.438,2.688,1,0,0,0.083,0.667,0,0,0,2,0,0,0,5.083,8.4,56323,0.028,2
9,242,43670,Juan Mata,12,MUN,Man Utd,6,CHE,Chelsea,4,1,4,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,27384,0,1
20,242,43670,Juan Mata,12,MUN,Man Utd,20,WOL,Wolves,4,0,1,1,4,0,0,0,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,3,0.1,28575,0.25,1
25,242,43670,Juan Mata,12,MUN,Man Utd,7,CRY,Crystal Palace,4,1,1,2,5,0,4,0,1.667,0,0.5,0,0,0,0,0,0,0,0,0,0,0,3,0.1,25803,0.154,1
39,242,43670,Juan Mata,12,MUN,Man Utd,16,SOU,Southampton,2,0,1,1,6,3,1,1,1.5,0.75,1,0,0,0,0.333,0,0,0,0,0,0,0,3,0.2,24458,0.167,2
45,242,43670,Juan Mata,12,MUN,Man Utd,9,LEI,Leicester,4,1,1,0,7,6,2.5,1.5,1.4,1.2,1,0,0,0,0.5,0,0,0,0,0,0,0,4.75,5.1,25627,0.059,3
60,242,43670,Juan Mata,12,MUN,Man Utd,19,WHU,West Ham,4,0,0,2,8,6,1,1,1.333,1,1,0,0,0.2,0.4,0,0,0,0,0,0,0,5.8,4.4,26748,0.052,1
67,242,43670,Juan Mata,12,MUN,Man Utd,1,ARS,Arsenal,4,1,1,1,8,11,2,1.333,1.143,1.571,0,0,0,0.167,0.5,0,0,0,1,0,0,0,5.167,3.0,26184,0.038,0
76,242,43670,Juan Mata,12,MUN,Man Utd,13,NEW,Newcastle,4,0,0,1,9,4,0.667,0.333,1.125,0.5,1,0,0,0.167,0.5,0,0,0,1,0,0,0,5.167,3.0,25593,0.038,3
87,242,43670,Juan Mata,12,MUN,Man Utd,10,LIV,Liverpool,4,1,1,1,9,20,1.75,2,1,2.222,0,0,0,0.286,0.429,0,0,0,1,0,0,0,6,1.4,25936,0.04,0
97,242,43670,Juan Mata,12,MUN,Man Utd,14,NOR,Norwich,4,0,3,1,10,10,0.5,2.25,1,1,0,0,0,0.286,0.429,0,0,0,1,0,0,0,6,1.4,25655,0.04,0
103,242,43670,Juan Mata,12,MUN,Man Utd,3,BOU,AFC Bournemouth,4,0,0,1,13,13,1,1.4,1.182,1.182,0,0,0,0.286,0.429,0,0,0,1,0,0,0,6,1.4,24968,0.04,0
115,242,43670,Juan Mata,12,MUN,Man Utd,4,BHA,Brighton,4,1,3,1,13,14,1.6,0.8,1.083,1.167,0,0,0,0.286,0.429,0,0,0,1,0,0,0,6,1.4,24555,0.04,0
128,242,43670,Juan Mata,12,MUN,Man Utd,15,SHU,Sheffield Utd,4,0,3,3,16,13,0.833,1,1.231,1,0,0,0,0.286,0.429,0,0,0,1,0,0,0,6,1.4,24205,0.04,0
135,242,43670,Juan Mata,12,MUN,Man Utd,2,AVL,Aston Villa,4,1,2,2,19,19,1.833,1.5,1.357,1.357,1,0,0,0.286,0.429,0,0,0,1,0,0,0,6,1.4,23889,0.04,2
144,242,43670,Juan Mata,12,MUN,Man Utd,17,TOT,Spurs,4,1,2,1,21,24,1.857,1.429,1.4,1.6,0,0,0,0.25,0.625,0,0,0,1,0,0,0,5.75,2.6,23788,0.038,0
155,242,43670,Juan Mata,12,MUN,Man Utd,11,MCI,Man City,4,0,2,1,23,43,1.143,3,1.438,2.688,0,0,0,0.25,0.625,0,0,0,1,0,0,0,5.75,2.6,23659,0.038,0
9,243,200617,Daniel James,12,MUN,Man Utd,6,CHE,Chelsea,4,1,4,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,128489,0,6
20,243,200617,Daniel James,12,MUN,Man Utd,20,WOL,Wolves,4,0,1,1,4,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,21,5.1,171379,0.375,1
25,243,200617,Daniel James,12,MUN,Man Utd,7,CRY,Crystal Palace,4,1,1,2,5,0,4,0,1.667,0,1,0.5,0,0,0.5,0,0,0,1,0,0,0,13.5,2.9,159810,0.067,6
39,243,200617,Daniel James,12,MUN,Man Utd,16,SOU,Southampton,2,0,1,1,6,3,1,1,1.5,0.75,1,0.667,0,0,1,0,0,0,2,0,0,0,13.333,10.6,305785,0.067,8
45,243,200617,Daniel James,12,MUN,Man Utd,9,LEI,Leicester,4,1,1,0,7,6,2.5,1.5,1.4,1.2,1,0.75,0,0,1,0,0,0,2,0,0,0.25,15.75,15.3,970465,0.074,2
60,243,200617,Daniel James,12,MUN,Man Utd,19,WHU,West Ham,4,0,0,2,8,6,1,1,1.333,1,1,0.6,0,0.2,0.8,0,0,0,3,0,0,0.2,12.2,0.4,909015,0.061,2
67,243,200617,Daniel James,12,MUN,Man Utd,1,ARS,Arsenal,4,1,1,1,8,11,2,1.333,1.143,1.571,1,0.5,0,0.167,1,0,0,0,3,0,0,0.167,11.333,2.7,842931,0.054,2
76,243,200617,Daniel James,12,MUN,Man Utd,13,NEW,Newcastle,4,0,0,1,9,4,0.667,0.333,1.125,0.5,1,0.429,0,0.143,1,0,0,0,3,0,0,0.143,10.857,2.9,823518,0.049,2
87,243,200617,Daniel James,12,MUN,Man Utd,10,LIV,Liverpool,4,1,1,1,9,20,1.75,2,1,2.222,1,0.375,0,0.125,1,0,0,0,3,0,0,0.125,10.125,2.9,721096,0.045,6
97,243,200617,Daniel James,12,MUN,Man Utd,14,NOR,Norwich,4,0,3,1,10,10,0.5,2.25,1,1,1,0.333,0.111,0.111,1,0,0,0,3,0,0,0.222,11.444,5.2,791060,0.048,6
103,243,200617,Daniel James,12,MUN,Man Utd,3,BOU,AFC Bournemouth,4,0,0,1,13,13,1,1.4,1.182,1.182,1,0.3,0.2,0.2,0.9,0,0,0,3,0,0,0.2,12.5,6.0,858325,0.05,2
115,243,200617,Daniel James,12,MUN,Man Utd,4,BHA,Brighton,4,1,3,1,13,14,1.6,0.8,1.083,1.167,1,0.273,0.182,0.182,0.909,0,0,0,3,0,0,0.182,12.545,5.0,903504,0.048,2
128,243,200617,Daniel James,12,MUN,Man Utd,15,SHU,Sheffield Utd,4,0,3,3,16,13,0.833,1,1.231,1,1,0.25,0.167,0.167,0.917,0,0,0,3,0,0,0.167,12.333,7.4,891659,0.046,5
135,243,200617,Daniel James,12,MUN,Man Utd,2,AVL,Aston Villa,4,1,2,2,19,19,1.833,1.5,1.357,1.357,1,0.231,0.231,0.154,1.077,0,0,0,3,0,0,0.154,13.308,5.6,882292,0.047,2
144,243,200617,Daniel James,12,MUN,Man Utd,17,TOT,Spurs,4,1,2,1,21,24,1.857,1.429,1.4,1.6,1,0.214,0.214,0.143,1.143,0,0,0,3,0,0,0.143,12.857,5.4,805515,0.045,2
155,243,200617,Daniel James,12,MUN,Man Utd,11,MCI,Man City,4,0,2,1,23,43,1.143,3,1.438,2.688,1,0.2,0.2,0.133,1.133,0,0,0,3,0,0,0.133,12.4,3.8,737675,0.043,5
9,244,101582,Fred,12,MUN,Man Utd,6,CHE,Chelsea,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9973,0,0
20,244,101582,Fred,12,MUN,Man Utd,20,WOL,Wolves,4,0,1,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10797,0,0
25,244,101582,Fred,12,MUN,Man Utd,7,CRY,Crystal Palace,4,1,1,2,5,0,4,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9770,0,0
39,244,101582,Fred,12,MUN,Man Utd,16,SOU,Southampton,2,0,1,1,6,3,1,1,1.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9006,0,0
45,244,101582,Fred,12,MUN,Man Utd,9,LEI,Leicester,4,1,1,0,7,6,2.5,1.5,1.4,1.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8796,0,1
60,244,101582,Fred,12,MUN,Man Utd,19,WHU,West Ham,4,0,0,2,8,6,1,1,1.333,1,0.5,0,0,0,0,0,0,0,0,0,0,0,7,1.1,9061,0.043,1
67,244,101582,Fred,12,MUN,Man Utd,1,ARS,Arsenal,4,1,1,1,8,11,2,1.333,1.143,1.571,0.5,0,0,0,0.5,0,0,0,0,0,0,0,6.5,3.0,9146,0.048,1
76,244,101582,Fred,12,MUN,Man Utd,13,NEW,Newcastle,4,0,0,1,9,4,0.667,0.333,1.125,0.5,1,0,0,0,0.333,0,0,0,0,0,0,0,5.667,1.7,9059,0.052,1
87,244,101582,Fred,12,MUN,Man Utd,10,LIV,Liverpool,4,1,1,1,9,20,1.75,2,1,2.222,1,0,0,0,0.5,0,0,0,1,0,0,0,6.5,2.1,9020,0.027,2
97,244,101582,Fred,12,MUN,Man Utd,14,NOR,Norwich,4,0,3,1,10,10,0.5,2.25,1,1,1,0,0,0,0.6,0,0,0,1,0,0,0,6,1.2,9381,0.025,2
103,244,101582,Fred,12,MUN,Man Utd,3,BOU,AFC Bournemouth,4,0,0,1,13,13,1,1.4,1.182,1.182,1,0,0,0,0.667,0,0,0,1,0,0,0,7,3.9,9981,0.024,1
115,244,101582,Fred,12,MUN,Man Utd,4,BHA,Brighton,4,1,3,1,13,14,1.6,0.8,1.083,1.167,1,0,0,0,0.714,0,0,0,2,0,0,0,8.286,8.9,10457,0.022,2
128,244,101582,Fred,12,MUN,Man Utd,15,SHU,Sheffield Utd,4,0,3,3,16,13,0.833,1,1.231,1,1,0,0,0,0.75,0,0,0,2,0,0,0,8.875,3.8,11571,0.022,2
135,244,101582,Fred,12,MUN,Man Utd,2,AVL,Aston Villa,4,1,2,2,19,19,1.833,1.5,1.357,1.357,1,0,0,0,1,0,0,0,2,0,0,0,9.889,2.4,11452,0.022,1
144,244,101582,Fred,12,MUN,Man Utd,17,TOT,Spurs,4,1,2,1,21,24,1.857,1.429,1.4,1.6,1,0,0,0,1.1,0,0,0,3,0,0,0,9.9,8.0,11288,0.02,2
